login_hour,new_device,new_location,failed_logins,files_downloaded,commands_executed,session_duration,weekend_login,risk
10,0,0,0,666,54,7,0,Low
20,1,0,8,3011,34,106,1,High
9,1,0,5,1325,53,178,1,High
19,0,1,3,3358,39,88,0,High
2,1,0,4,4209,6,236,1,High
18,1,0,8,54,33,128,1,Medium
23,0,0,8,2554,57,271,1,High
3,0,0,0,3004,32,140,0,Medium
21,0,1,8,4986,54,164,0,High
12,0,1,7,1744,49,88,1,High
2,1,0,1,2329,45,129,0,High
3,0,1,8,4385,41,168,0,High
5,1,1,8,2503,38,172,1,High
20,1,0,5,1015,2,192,1,High
20,0,0,8,244,12,270,1,Medium
6,0,1,5,1514,19,193,1,High
5,1,0,6,2758,26,118,1,High
12,1,0,7,46,5,240,0,Medium
10,1,0,1,3433,2,206,1,Medium
5,0,0,6,2109,57,81,1,High
19,1,0,4,4686,35,215,0,High
19,0,1,5,4303,33,111,1,High
22,0,0,1,1952,36,85,0,Medium
23,1,1,4,95,31,204,0,High
5,0,1,8,3130,38,122,0,High
1,0,0,1,4564,22,143,0,Medium
0,1,0,8,1488,26,177,1,High
15,1,0,5,3246,3,77,1,High
5,1,0,3,1863,26,22,1,High
4,1,1,3,4927,46,67,0,High
23,0,0,4,4286,21,271,0,Medium
19,0,1,8,2057,46,137,1,High
20,1,0,7,4279,22,118,1,High
16,1,0,6,263,41,176,1,Medium
22,0,1,4,1034,47,140,1,High
6,0,1,6,1570,36,229,0,High
23,0,1,7,961,42,275,1,High
23,0,0,8,3037,47,98,0,Medium
6,1,1,5,496,13,139,1,Medium
0,0,0,2,4282,16,17,0,Medium
23,0,1,6,2796,34,47,1,High
7,0,0,2,51,0,93,1,Low
17,0,0,7,3964,35,69,0,Medium
16,0,1,5,1401,58,195,1,High
11,0,0,7,2747,35,76,0,Medium
11,0,1,3,341,41,184,0,Medium
23,1,0,2,1496,35,41,0,Medium
13,1,1,4,3505,15,57,0,High
7,1,0,6,3493,29,218,1,High
12,0,0,8,551,13,259,1,Medium
14,0,0,0,2759,41,78,1,Medium
13,0,1,7,4395,37,22,0,High
8,0,1,0,4376,52,112,1,High
10,0,1,7,4011,17,126,1,High
23,1,1,3,4071,42,265,0,High
14,0,1,4,3682,34,270,0,High
7,0,1,7,4358,43,195,0,High
14,0,0,7,978,37,66,0,Medium
7,1,1,7,1231,1,126,0,High
1,0,1,7,2951,47,163,0,High
3,1,1,7,2951,3,177,1,High
1,1,0,2,179,47,15,1,Medium
3,0,0,2,4848,58,154,0,Medium
18,0,1,2,2239,7,97,0,Medium
20,1,1,3,2097,37,40,1,High
1,0,1,8,3945,57,278,0,High
0,1,1,1,4683,14,237,0,High
14,1,1,7,1985,60,124,1,High
8,1,1,1,4219,41,9,0,High
6,0,0,5,2409,36,64,0,Medium
8,1,0,0,3902,50,135,0,Medium
6,1,0,5,4444,0,117,1,High
21,0,1,1,3888,7,224,0,Medium
20,1,1,6,1082,22,58,1,High
21,1,1,7,4024,46,24,0,High
13,0,0,6,1551,30,194,1,Medium
17,0,1,0,3796,17,282,0,Medium
20,0,1,8,1093,53,277,0,High
12,1,0,1,4146,33,198,1,High
4,0,1,2,4299,18,231,1,High
19,0,1,0,4919,56,31,0,Medium
2,1,0,0,2515,60,232,0,High
20,0,0,8,2243,60,165,0,Medium
4,0,1,4,1198,6,287,1,High
0,0,0,3,3825,19,113,1,Medium
3,1,1,5,2463,10,203,0,High
19,0,1,0,2464,33,98,1,High
6,0,0,0,3531,11,141,1,Medium
12,1,1,3,1901,12,175,0,High
3,1,0,4,4469,56,33,1,High
21,1,0,0,442,9,184,1,Medium
16,0,0,8,1799,28,99,1,Medium
15,1,0,3,1043,52,82,0,High
16,0,0,3,2979,48,155,0,Medium
7,0,1,0,2736,39,52,0,Medium
3,0,0,4,909,60,152,0,Medium
22,0,1,2,3158,42,35,1,High
0,1,0,8,1306,14,87,0,High
13,1,0,5,2035,29,107,1,High
7,1,0,4,3876,13,168,1,High
7,0,1,0,1774,10,57,1,Medium
2,1,1,8,1745,14,231,0,High
6,0,1,3,258,9,169,0,Medium
22,1,1,6,1435,1,232,0,High
15,1,0,2,2462,31,71,1,High
20,1,1,7,2198,53,118,0,High
22,0,1,4,4290,49,220,0,High
22,1,1,1,1445,0,102,0,Medium
2,0,1,3,84,54,18,0,Medium
7,1,1,8,1892,28,248,0,High
9,0,1,0,333,50,172,1,Medium
19,0,1,0,2065,38,172,1,High
0,1,1,6,820,54,279,1,High
2,1,0,3,1135,52,288,0,High
21,0,1,5,4999,54,55,0,High
15,1,0,4,1270,26,230,1,High
20,1,1,1,2241,13,216,0,High
9,1,1,2,4446,58,66,0,High
4,0,1,0,3803,8,39,1,Medium
20,0,1,8,4128,49,275,1,High
5,1,1,7,2684,50,283,1,High
2,0,1,2,1530,19,168,0,Medium
4,1,1,7,389,54,159,1,High
15,1,0,2,3152,43,217,0,High
7,1,0,2,4936,3,18,0,Medium
9,1,1,8,4132,2,110,1,High
12,1,1,4,4156,36,220,1,High
1,0,0,6,4616,12,241,0,Medium
1,0,1,3,2963,37,198,0,High
23,1,1,7,4453,33,121,0,High
2,0,1,4,3774,53,54,1,High
3,1,0,7,1131,18,53,1,High
22,0,1,0,2386,53,18,1,High
19,0,1,5,435,48,24,0,Medium
9,0,0,8,4270,28,187,0,Medium
8,1,0,8,4319,34,264,1,High
15,1,0,4,864,8,235,1,Medium
5,0,1,4,2409,47,272,1,High
10,1,1,4,3570,33,272,0,High
18,0,1,6,1399,27,80,1,High
15,0,0,6,2612,54,45,0,Medium
13,0,1,5,169,19,78,0,Medium
15,1,0,5,3237,19,42,0,Medium
0,0,0,4,2323,29,264,0,Medium
11,0,0,5,143,47,147,0,Medium
15,1,1,4,4874,53,81,1,High
18,0,0,3,3871,57,167,0,Medium
3,0,1,4,700,1,238,0,Medium
1,1,1,7,892,60,288,0,High
1,1,0,7,2055,10,26,1,High
7,0,1,2,786,58,107,0,Medium
20,0,0,8,711,34,15,1,Medium
18,1,1,3,329,36,255,1,High
8,0,0,6,1788,51,192,0,High
10,0,0,5,3114,9,289,0,Medium
11,0,1,7,4383,36,253,0,High
0,0,1,0,4568,55,106,0,High
7,1,0,2,3332,43,48,0,Medium
16,1,1,1,1981,48,178,1,High
11,1,0,1,2424,21,270,0,Medium
1,1,1,4,3408,14,13,1,High
15,0,1,5,2205,8,82,0,Medium
12,1,0,4,720,58,88,0,Medium
11,0,0,3,1038,35,202,1,High
13,0,0,7,180,45,183,1,Medium
11,1,1,4,964,21,74,0,Medium
22,1,0,0,377,16,19,0,Low
12,1,0,6,1270,23,139,0,Medium
23,0,1,8,1923,20,298,0,High
6,1,0,5,3657,42,291,1,High
13,0,1,2,4248,16,158,0,Medium
8,0,0,5,2042,19,8,1,Medium
19,0,1,5,618,21,88,1,Medium
12,1,1,5,712,50,234,0,High
11,0,0,2,667,16,268,1,Low
13,0,1,6,4950,51,172,1,High
12,1,1,5,4751,0,31,1,High
12,1,0,0,1818,58,249,1,High
0,1,0,8,1952,6,54,1,High
15,0,0,7,3576,32,295,0,High
2,1,0,8,2950,41,156,1,High
18,1,1,3,1791,23,103,0,High
23,0,1,6,1149,15,54,1,High
10,1,1,6,6,57,12,1,High
6,1,1,5,662,44,253,0,High
4,1,0,7,2714,1,84,0,High
14,0,1,0,1961,32,259,1,High
8,0,1,6,1273,32,109,0,High
11,1,1,5,3974,24,286,1,High
1,1,0,8,1747,17,120,1,High
10,1,1,5,4123,57,150,1,High
3,1,1,7,4932,59,116,1,High
23,1,1,5,240,23,48,0,Medium
5,1,0,2,1070,13,155,1,Medium
5,1,0,2,3982,30,162,1,Medium
14,0,0,1,2702,59,210,1,Medium
4,0,0,1,3587,31,170,0,Medium
3,1,0,5,97,41,248,0,High
21,1,0,3,1605,40,27,1,High
18,0,0,3,3302,58,147,0,Medium
5,1,1,8,4294,15,194,1,High
14,1,1,0,4458,38,237,1,High
8,1,0,3,3877,27,95,1,High
22,0,0,0,628,14,298,0,Low
2,0,1,3,1513,39,238,0,High
15,1,1,7,2548,6,89,1,High
23,1,0,8,2994,37,14,0,High
16,1,0,1,1110,43,39,1,High
18,1,1,0,726,47,144,1,Medium
16,1,1,1,1736,39,70,0,High
4,1,0,3,1876,53,85,1,High
22,0,0,4,4818,60,102,0,Medium
5,1,0,4,204,23,211,0,Medium
14,1,1,4,3384,10,216,0,High
23,0,1,2,46,21,112,0,Low
21,1,0,3,3136,43,256,1,High
19,0,0,5,1182,31,294,1,High
9,1,1,1,472,50,252,0,Medium
3,0,0,4,3715,8,13,0,Medium
23,0,1,7,4323,41,90,0,High
18,0,0,4,34,0,179,0,Low
7,1,1,4,4577,29,249,0,High
2,1,1,3,4736,54,218,1,High
6,0,0,6,2715,56,236,1,High
9,0,0,8,3911,15,91,0,Medium
17,0,1,4,50,17,205,1,Medium
18,0,1,7,1646,59,25,0,High
6,0,0,5,2645,44,290,0,High
15,1,1,2,1354,57,62,0,High
13,0,1,2,1398,17,239,1,Medium
21,0,0,7,3460,31,184,0,High
23,1,1,2,273,34,82,1,Medium
8,0,1,4,2262,20,123,0,Medium
19,0,0,4,4716,38,39,1,High
6,0,0,3,431,30,87,1,Low
8,1,0,0,4178,27,100,0,Medium
7,0,0,2,4436,26,99,1,Medium
23,0,0,3,4957,46,72,1,High
11,0,1,0,1466,31,32,0,Medium
13,0,0,3,4965,19,282,1,Medium
14,1,0,6,4037,31,205,1,High
9,1,0,0,1057,59,164,0,Medium
0,0,0,6,3406,51,203,1,High
8,1,1,1,4628,6,91,1,High
9,1,0,1,1136,19,179,1,Medium
15,1,0,2,4520,8,234,1,Medium
3,0,1,7,855,1,243,1,Medium
10,0,0,8,4827,33,247,1,High
20,1,1,1,3009,15,258,1,High
17,0,1,8,2376,25,34,0,Medium
8,1,1,3,833,54,197,1,High
3,0,0,1,1399,60,170,0,Medium
18,1,0,1,3210,57,91,1,High
2,1,1,6,3701,27,21,1,High
15,0,0,7,4497,32,118,0,Medium
12,1,0,1,138,0,226,0,Low
16,1,1,7,4801,27,278,0,High
23,0,1,7,236,34,135,0,Medium
17,0,1,5,3903,58,139,1,High
5,0,1,1,1184,23,205,0,Medium
8,1,1,3,1193,39,144,0,High
12,0,0,6,2997,3,232,0,Medium
9,0,1,5,2955,56,138,0,High
20,0,1,7,3067,45,17,0,High
11,1,1,2,4904,38,293,0,High
18,1,0,8,3123,57,146,0,High
6,1,1,1,1508,39,53,1,High
23,1,0,0,4124,28,245,1,Medium
13,0,1,8,4308,43,227,0,High
5,0,1,7,2152,0,32,1,High
6,0,0,1,1598,32,229,0,Medium
6,0,0,2,4155,20,81,1,Medium
11,0,1,8,1181,22,13,1,High
10,0,1,8,4433,23,31,0,Medium
8,1,1,2,2431,49,90,1,High
23,0,1,6,1553,25,230,1,High
9,1,1,7,3289,45,60,0,High
4,1,1,3,1035,29,102,1,High
3,1,1,1,2742,17,39,1,High
18,1,0,4,4312,24,26,0,Medium
19,0,0,6,608,2,238,1,Medium
7,0,1,2,1646,36,104,1,High
9,1,0,2,4013,8,17,1,Medium
20,1,1,4,3168,45,50,1,High
11,1,0,1,1451,42,156,1,High
18,1,1,6,4953,47,28,1,High
23,0,0,4,1014,17,112,0,Medium
2,1,1,2,967,18,227,1,Medium
19,0,1,2,237,13,150,1,Low
7,0,1,0,2238,52,201,0,High
2,1,1,1,3833,59,13,0,High
1,0,0,0,49,36,20,1,Medium
10,1,0,7,1328,23,231,1,High
12,1,1,7,4231,28,127,0,High
23,0,1,5,2745,45,198,0,High
21,0,0,1,2476,14,268,1,Medium
0,1,0,5,3115,21,84,1,High
22,0,1,1,4832,21,225,0,Medium
19,1,0,5,1538,59,174,1,High
19,0,1,8,4811,2,191,1,High
23,0,1,3,3018,17,218,0,High
1,0,0,0,2980,50,195,1,High
11,1,1,0,538,14,209,0,Medium
7,1,1,4,2771,59,86,0,High
13,0,0,0,3671,24,49,0,Low
0,1,1,2,949,22,208,1,Medium
15,0,1,7,4438,51,42,1,High
11,0,0,8,438,3,238,1,Medium
16,1,1,4,63,36,201,0,High
22,0,1,6,258,47,45,1,Medium
17,1,1,1,1880,23,14,0,Medium
16,0,0,6,3282,44,145,0,Medium
8,1,0,5,4542,10,235,1,High
13,0,0,0,3528,29,259,0,Medium
11,0,0,5,3123,45,172,1,High
3,0,1,4,2794,22,54,0,High
16,1,0,8,3694,30,289,0,High
12,1,0,5,115,44,287,0,Medium
12,1,0,4,4987,15,190,1,High
7,0,0,6,4726,14,68,1,Medium
17,1,1,2,2027,5,285,1,High
13,1,0,5,4648,49,45,1,High
2,1,0,8,479,7,102,0,Medium
14,0,0,5,3255,26,41,0,Medium
16,0,0,2,1741,13,93,0,Low
23,0,0,8,4134,60,117,1,High
4,0,1,2,634,11,12,1,Medium
6,0,1,8,4719,32,148,1,High
20,0,0,0,2054,14,36,1,Medium
6,1,0,1,4052,36,105,0,Medium
12,0,1,2,3073,15,267,0,Medium
10,1,1,2,1674,35,85,1,High
5,1,1,2,281,49,148,1,Medium
21,1,1,2,2063,3,61,1,High
22,0,0,7,2822,34,13,0,Medium
5,1,1,7,1589,3,85,1,High
9,1,0,4,2370,12,267,1,High
16,1,0,1,1322,34,288,1,High
5,1,0,2,277,28,163,1,Low
18,1,0,3,2131,23,196,1,High
4,1,0,5,2452,8,72,1,High
19,0,0,8,4230,18,74,0,Medium
19,0,0,8,3064,55,228,0,High
19,1,1,5,1516,2,14,1,High
13,0,1,7,1983,7,15,1,High
4,0,1,3,4272,16,276,1,High
9,0,1,0,4148,57,169,0,Medium
2,1,1,8,4310,21,291,0,High
21,0,1,8,2403,25,47,1,High
9,0,1,4,2084,41,175,0,High
12,1,0,0,2589,53,7,1,High
22,1,1,2,4048,1,39,0,Medium
10,0,0,1,2243,45,28,1,Medium
8,0,0,7,3020,55,77,0,Medium
2,1,0,2,1568,34,22,0,High
5,0,1,3,1771,4,9,1,High
22,0,0,3,3401,56,114,0,Medium
23,1,1,3,1212,19,127,1,High
19,0,1,4,553,9,223,1,Medium
11,1,1,4,4655,49,137,1,High
0,1,0,3,3062,33,7,1,High
8,0,1,4,205,57,285,1,High
21,0,1,5,1870,7,16,1,High
1,0,1,5,4946,58,216,1,High
7,0,1,1,3064,19,137,0,Medium
16,0,1,6,559,56,122,0,Medium
3,0,1,1,2386,5,103,1,Medium
13,0,1,4,631,26,177,1,Medium
3,0,1,4,3723,60,243,0,High
22,1,0,0,1748,1,124,1,Medium
9,1,0,7,3603,32,128,1,High
18,0,1,5,3137,0,56,1,High
15,1,1,5,1861,17,157,0,High
13,1,1,6,4497,42,77,0,High
16,0,0,2,3046,46,106,0,Medium
0,1,1,5,4763,2,90,0,High
23,0,0,0,3170,17,104,1,Medium
8,1,1,3,1338,25,149,0,High
11,0,1,3,162,4,179,0,Medium
3,0,0,7,2923,31,21,1,High
23,0,0,7,1291,14,151,1,Medium
13,1,0,8,808,24,162,1,Medium
17,1,1,3,3070,34,181,0,High
21,1,0,5,4902,21,157,1,High
4,1,1,1,1050,44,58,0,High
19,0,0,8,4660,9,14,0,Medium
3,0,0,0,4952,52,75,1,Medium
11,0,0,8,3051,35,183,1,High
23,1,0,2,4898,6,63,1,Medium
9,0,0,3,2845,58,168,0,Medium
4,0,1,4,892,39,119,0,Medium
18,1,1,8,174,28,8,1,Medium
11,0,0,6,2230,11,121,0,Medium
11,1,1,7,825,8,234,1,High
9,0,0,3,3572,40,31,0,Medium
2,0,0,8,2404,36,297,1,High
14,1,1,8,2697,16,232,0,High
1,0,0,2,421,42,216,0,Medium
18,0,0,3,1433,50,48,1,High
23,1,0,4,1155,38,106,0,High
17,0,1,1,3379,28,198,0,Medium
7,0,1,0,2991,1,261,0,Medium
3,0,1,1,1942,39,146,0,High
8,1,0,4,1158,26,55,1,High
4,1,1,7,3042,34,207,0,High
16,0,1,3,1181,12,245,0,High
16,1,0,3,2120,9,85,1,High
19,0,1,4,2695,20,154,1,High
13,0,0,8,4383,50,274,0,High
23,0,0,0,3633,4,104,0,Low
10,0,1,0,2185,43,46,1,High
12,0,0,4,819,37,179,0,Medium
11,1,0,6,1205,35,268,1,High
14,1,0,0,4013,33,269,1,High
12,0,1,8,652,1,155,1,Medium
22,1,1,3,2739,25,269,0,High
16,0,0,7,3634,28,90,1,Medium
7,1,0,6,363,54,21,1,Medium
5,0,0,6,26,56,220,0,Medium
5,0,1,3,2931,35,8,0,High
5,1,1,4,454,57,238,0,High
14,1,0,2,3692,12,260,1,Medium
11,0,1,3,2636,26,202,1,High
11,1,0,8,768,55,191,1,High
13,0,1,7,2202,60,189,1,High
12,0,1,5,3030,42,281,1,High
5,1,1,6,1310,58,137,0,High
17,1,0,8,1991,44,115,1,High
3,1,1,0,4106,8,266,1,High
4,0,0,1,3782,58,108,0,Medium
17,0,0,5,2008,48,83,1,High
20,1,1,5,3271,44,60,0,High
18,0,1,7,1867,37,218,1,High
14,0,0,3,1142,36,275,0,High
12,0,0,3,2175,15,40,1,Medium
4,1,0,3,4801,53,57,0,High
2,1,1,0,4544,53,13,0,High
2,1,0,8,1119,23,267,1,High
9,1,0,3,1929,16,94,1,High
20,0,1,6,1899,52,174,1,High
16,1,0,1,2382,17,258,1,Medium
10,0,0,6,2112,40,35,1,High
23,1,1,8,1042,4,9,1,High
16,0,1,5,4387,0,173,0,Medium
20,1,0,4,2092,59,242,1,High
10,1,0,3,1115,4,7,0,Medium
23,1,0,2,534,33,249,0,Medium
15,0,0,3,4080,0,176,1,Medium
1,1,1,1,2466,49,88,1,High
7,1,1,1,4101,51,162,0,High
15,0,0,2,718,56,145,1,Low
19,1,1,6,1984,7,157,1,High
15,1,0,6,2942,40,115,0,High
14,0,0,0,549,46,166,0,Low
19,0,0,4,3504,42,87,1,High
22,0,1,0,258,12,53,0,Low
12,1,1,0,3032,56,110,0,High
14,0,0,7,2823,31,234,0,High
22,1,0,7,2838,16,232,1,High
0,0,1,3,350,51,289,1,High
23,0,1,5,1255,31,47,0,High
15,0,0,3,3963,53,77,1,High
10,0,0,7,621,54,25,0,Medium
3,1,0,5,2896,2,39,1,High
7,0,1,6,1241,30,193,1,High
13,1,0,0,951,45,294,1,Medium
22,1,0,8,4955,60,98,1,High
20,1,1,0,2422,8,280,0,High
21,0,1,5,3047,51,75,0,High
3,0,1,0,4731,26,280,0,Medium
22,1,1,6,617,13,216,1,High
19,1,0,2,1346,24,197,0,Medium
6,0,1,1,1991,58,187,0,High
12,0,0,8,2974,16,7,0,Medium
1,0,1,1,2417,42,264,1,High
16,0,0,8,372,38,59,0,Medium
18,0,0,4,2460,59,213,0,High
21,0,0,2,3035,40,65,0,Medium
17,0,0,4,3600,21,113,0,Medium
15,1,0,7,4357,41,177,1,High
10,1,1,3,1067,21,123,1,High
0,1,1,2,1442,5,196,0,High
14,0,1,1,3668,31,30,1,High
18,1,0,6,3610,19,170,0,Medium
12,0,1,3,3384,7,111,1,High
12,0,1,6,2162,45,153,1,High
22,0,0,1,2840,3,290,1,Medium
14,0,1,3,3105,9,32,1,High
17,0,1,8,2283,51,259,1,High
10,1,1,8,4501,1,131,0,High
5,0,1,7,2283,21,20,1,High
7,1,0,6,931,45,16,1,Medium
12,1,1,8,702,2,88,0,Medium
22,1,1,8,2145,58,200,1,High
5,0,1,1,3859,56,297,0,High
15,1,0,0,3749,21,177,1,Medium
20,1,0,2,441,53,233,1,Medium
1,1,1,6,652,45,119,1,High
9,1,1,6,794,15,71,1,Medium
10,0,0,2,1783,13,19,0,Low
14,1,1,2,234,32,49,0,Medium
7,0,1,8,4221,45,84,1,High
18,0,0,0,2053,5,167,1,Medium
18,0,0,4,1304,13,296,1,Medium
8,1,1,3,1378,57,230,0,High
1,1,0,2,1374,15,241,1,High
1,0,1,8,3218,58,296,1,High
18,0,1,4,321,58,285,0,Medium
13,1,0,2,673,11,173,0,Low
23,1,1,2,218,8,101,1,Medium
11,1,0,7,3877,52,161,0,High
4,1,0,7,4293,12,156,1,High
18,1,0,4,4929,27,155,1,High
1,0,1,4,1444,51,164,0,High
5,0,0,3,1679,13,129,1,Medium
0,0,1,1,4153,55,244,0,High
10,0,0,1,3686,46,6,1,Medium
0,1,1,2,542,10,208,1,Medium
8,1,0,7,3218,16,281,1,High
2,0,0,5,4123,47,229,0,High
21,1,1,1,889,0,251,0,Medium
10,0,0,2,2248,34,11,0,Medium
9,1,1,5,3407,51,155,0,High
1,1,1,3,1774,30,286,1,High
10,0,1,3,3865,1,101,1,High
19,0,0,3,1825,1,145,0,Medium
5,1,1,4,2722,29,137,1,High
15,1,0,2,4588,43,196,1,High
1,0,0,6,4537,28,223,0,Medium
11,0,1,3,1417,32,108,1,High
17,1,0,0,4219,40,186,1,High
11,1,1,2,1168,49,107,0,High
0,0,0,2,1180,24,235,0,Medium
20,1,1,1,2761,44,156,1,High
10,0,0,4,3656,31,99,1,High
18,0,0,8,4319,16,99,1,Medium
4,1,0,4,1428,43,144,1,High
4,1,1,1,970,52,26,0,Medium
16,0,1,1,4300,27,277,0,Medium
5,0,0,0,1746,6,191,1,Medium
1,0,1,7,3313,27,101,1,High
22,1,1,6,3866,5,156,1,High
10,0,0,8,1548,42,152,0,Medium
3,1,1,8,3042,45,198,1,High
7,0,1,1,4319,4,243,1,Medium
14,1,0,3,3318,32,26,1,High
6,1,0,0,1461,13,252,1,Medium
20,0,1,2,3229,17,226,1,Medium
11,0,0,2,4927,23,107,0,Low
3,1,1,3,1109,3,247,1,High
18,1,0,7,436,9,104,0,Medium
13,1,1,4,1234,37,256,0,High
16,0,1,2,3799,15,115,0,Medium
10,0,0,6,4978,4,163,0,Medium
19,0,1,3,1061,14,70,0,Medium
14,0,0,3,4271,16,21,1,Medium
2,0,0,8,897,41,183,1,Medium
17,1,1,4,1768,43,281,0,High
13,1,1,7,2197,52,289,1,High
14,0,1,8,491,15,171,0,Medium
3,0,1,5,533,4,48,1,Medium
12,1,0,8,4190,35,49,0,High
6,0,1,2,3945,45,215,1,High
19,0,1,7,1044,50,214,1,High
23,0,0,7,4970,19,157,1,Medium
23,1,0,4,2103,10,40,1,High
1,1,1,5,2172,23,136,0,High
8,0,0,6,2326,16,151,0,Medium
22,1,1,7,4127,55,19,1,High
1,0,1,4,964,47,24,1,High
1,1,1,2,3651,42,161,0,High
1,0,1,4,1714,11,107,0,High
19,1,0,2,889,55,51,1,Medium
12,1,1,0,114,42,45,0,Medium
12,1,0,4,2840,19,32,1,High
20,1,0,4,1678,50,226,1,High
10,0,1,2,2531,48,112,1,High
11,1,1,4,2743,57,52,1,High
17,1,0,5,1384,43,54,0,High
4,1,1,0,4777,43,39,0,High
19,1,0,0,646,55,226,0,Medium
6,0,1,0,2095,9,118,0,Medium
17,1,0,5,1730,50,40,0,High
9,1,1,8,1828,0,85,0,High
3,0,0,4,4842,29,178,1,Medium
21,1,1,1,1270,60,16,0,High
14,1,0,1,4569,27,230,0,Medium
11,1,0,6,3250,33,188,1,High
10,0,0,5,2638,2,285,1,Medium
8,1,1,6,2008,55,243,0,High
10,1,0,5,1429,23,221,0,High
11,0,0,0,2684,48,42,0,Medium
21,0,0,2,2721,32,179,0,Medium
8,0,0,0,62,30,224,1,Low
12,1,1,4,2107,31,170,0,High
2,1,0,5,4064,25,278,0,High
20,0,1,1,4328,27,259,0,Medium
1,0,1,6,4102,47,40,0,High
9,1,1,3,3316,44,205,1,High
19,1,0,4,1613,9,215,0,High
5,1,0,8,4530,55,258,0,High
4,0,1,2,1833,33,157,1,High
2,1,1,7,2075,31,8,1,High
9,1,0,2,1840,60,32,1,High
18,1,1,4,1448,25,22,0,High
13,1,0,1,1724,57,7,0,Medium
22,1,0,1,2054,37,114,0,Medium
6,0,1,8,2530,5,280,1,High
8,1,1,3,1068,15,34,1,High
11,0,0,5,3068,40,24,0,Medium
0,0,1,1,4188,52,132,0,High
23,0,1,7,4942,10,229,0,High
17,1,0,1,1179,17,254,1,Medium
16,0,1,3,416,43,51,0,Medium
20,1,1,5,368,50,16,1,High
3,1,0,3,3270,53,75,0,High
19,0,1,0,771,41,47,1,Medium
14,1,1,4,2419,25,188,1,High
9,0,0,6,1424,41,20,1,High
14,1,0,6,1175,43,272,0,High
6,1,1,7,2785,18,42,1,High
14,1,1,8,3552,5,50,0,High
5,0,1,4,4918,51,114,0,High
6,0,0,7,3835,51,221,0,High
14,1,1,3,325,33,282,1,High
10,1,1,5,921,38,15,1,High
6,1,1,0,614,35,131,0,Medium
7,0,1,0,429,37,27,0,Medium
13,0,1,5,322,40,197,1,High
0,0,0,8,3222,28,270,0,Medium
7,0,0,1,2135,6,256,0,Medium
2,0,0,0,1358,32,197,1,High
17,0,0,5,3594,15,102,0,Medium
8,0,0,0,2002,34,228,1,Medium
8,1,1,3,2367,39,42,1,High
23,1,0,0,1527,1,289,1,Medium
10,0,1,0,1430,5,188,1,Medium
3,0,1,8,3946,0,123,1,High
12,1,0,3,1032,9,197,1,High
14,0,1,4,957,23,30,1,Medium
6,0,0,1,3114,50,270,1,Medium
4,0,1,8,2973,36,252,1,High
8,0,0,4,999,2,14,1,Low
15,0,1,3,3948,11,130,1,High
17,0,0,1,729,27,272,0,Low
1,0,1,3,124,7,299,0,Medium
10,1,1,7,3110,25,114,0,High
10,0,1,2,3662,4,275,1,Medium
20,0,1,6,383,34,166,1,Medium
18,1,0,3,3945,37,100,0,High
6,0,0,6,2576,23,138,1,Medium
11,0,1,0,1139,54,25,1,High
18,0,0,7,1992,25,7,0,Medium
3,1,0,7,4283,53,244,1,High
1,1,0,3,2899,7,21,0,High
8,0,0,3,1707,27,160,1,Medium
10,1,1,7,1249,26,130,0,High
17,1,0,6,2281,4,92,1,High
23,0,1,1,2197,3,73,0,Medium
7,0,0,3,3359,15,83,0,Medium
19,0,0,4,502,34,60,1,Medium
8,0,0,1,2088,55,149,0,Medium
16,1,0,5,4531,20,97,0,Medium
21,0,0,5,3734,2,275,1,Medium
19,1,1,6,3855,6,154,1,High
6,0,0,6,2013,35,139,0,Medium
12,0,1,2,2244,58,64,1,High
15,0,0,2,4662,37,64,0,Medium
21,1,0,8,2348,55,27,0,High
0,0,1,2,973,7,141,0,Low
1,0,1,2,2609,41,120,1,High
19,1,1,8,3870,53,228,0,High
14,1,0,8,1165,26,145,1,High
20,1,0,1,4413,35,187,1,High
7,0,0,3,4059,58,190,1,High
12,1,1,5,4407,3,126,0,High
5,1,0,5,3324,40,242,0,High
14,1,0,5,2904,58,35,0,High
1,0,0,1,1594,17,67,1,Medium
12,0,0,0,4894,25,8,1,Medium
13,0,1,0,1818,17,43,1,Medium
0,0,0,2,3549,16,77,0,Medium
20,1,1,1,3121,12,156,0,Medium
7,1,0,5,1834,57,218,1,High
16,0,1,4,2574,36,104,0,High
20,0,0,7,3584,57,210,0,High
13,1,0,1,1426,12,220,0,Medium
5,1,1,6,273,46,237,1,High
22,0,0,7,1445,56,229,0,High
5,1,1,5,2030,59,250,0,High
19,0,0,8,2217,14,141,1,Medium
23,0,0,3,1743,53,189,1,High
22,0,1,1,156,33,76,0,Medium
4,0,0,7,1475,16,129,1,Medium
16,1,1,2,806,55,211,1,High
1,1,0,8,4712,45,206,0,High
12,1,1,7,3277,14,69,1,High
14,1,1,1,4991,17,274,0,High
1,1,1,6,4729,23,136,0,High
6,1,1,4,303,27,290,1,High
2,1,1,7,3583,39,236,0,High
8,0,1,4,3722,8,276,0,High
3,0,1,4,588,45,236,0,High
19,0,1,0,132,1,241,0,Low
16,1,1,1,613,27,195,1,Medium
23,0,0,4,332,56,106,0,Medium
21,1,1,2,1708,26,219,0,High
6,0,0,8,2176,30,226,0,Medium
9,0,0,5,56,28,235,0,Low
15,0,1,1,2911,1,245,1,Medium
10,1,0,8,907,5,172,1,Medium
14,1,0,2,1303,35,138,1,High
